RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
299,Effoc Cafe - Phan Văn Trị,10.827209,106.688173,"661 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,yes,20.000 -60.000,7.7,7.7,7.7,3.3,0.0
300,MỘC - Ẩm Thực Than Hồng,10.829677,106.681908,"1B Lê Đức Thọ, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -150.000,8.0,8.1,7.6,3.7,0.0
301,Ăn Vặt Cô Thơ - Shop Online,10.826472,106.685096,"15/29bis Nguyễn Du, P. 7, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,15.000 -50.000,8.3,8.0,7.8,4.4,0.0
302,Trọng Tín - Xôi Gà,10.8235924,106.687885,"110 Nguyễn Văn Nghi, P. 5, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,12.000 -25.000,8.1,6.9,6.5,4.3,0.0
303,Mặt Trời Đỏ - Buffet BBQ,10.8165144,106.6833659,"295 Phạm Văn Đồng, P. 1, Quận Gò Vấp, TP. HCM",,,,yes,no,no,50.000 -300.000,0.0,0.0,0.0,2.9,0.0
304,Cõi Đá Cafe - Thống Nhất,10.83828,106.664629,"51/4A Thống Nhất, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,yes,25.000 -55.000,6.6,7.3,8.1,4.0,0.0
305,Ốc Hoàng - Trương Minh Giảng,10.835287,106.679542,"11 Trương Minh Giảng, P. 17, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -55.000,6.9,6.1,6.5,4.2,0.0
306,Trà Đá Bơ 1102,10.8146461,106.6796561,"1 Phạm Văn Đồng, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,10.000 -25.000,9.4,9.1,7.7,4.0,0.0
307,Chay Halo - Vegetarian,10.845777,106.652947,"162/3 Đường Số 9, P. 9, Quận Gò Vấp, TP. HCM",,,,no,no,no,8.000 -50.000,7.0,6.6,6.7,3.2,0.0
308,Ngọc Bích - Cháo Dinh Dưỡng - Nguyễn Oanh,10.831672,106.677519,"136/1 Nguyễn Oanh, P. 17, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,15.000 -50.000,9.6,9.6,9.6,4.2,0.0
309,Lẩu Bò 9 Ký,10.825961,106.693688,"117/2 Dương Quảng Hàm, P.5, Quận Gò Vấp, TP. HCM",,,,no,no,no,100.000 -220.000,7.7,6.7,0.0,3.4,0.0
310,Bánh Xèo Cô Nguyệt,10.837052,106.656239,"774 Quang Trung, P. 8, Quận Gò Vấp, TP. HCM",,,,no,no,no,7.000 -7.000,0.0,0.0,0.0,2.7,0.0
311,Ngói Đỏ BBQ,10.8424565,106.6428367999999,"918 Quang Trung, P. 8, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -50.000,0.0,0.0,6.2,2.5,0.0
312,AZ - Trà Sữa Đóng Chai -  Lê Văn Thọ,10.8439912,106.6570023,"251 Lê Văn Thọ, P. 9, Quận Gò Vấp, TP. HCM",,,,no,no,no,10.000 -90.000,10.0,10.0,9.9,4.2,0.0
313,Sữa Chua Trân Châu Hạ Long - Hoàng Sa,10.7953419,106.69044,"195 Hoàng Sa, P. Tân Định, Quận 1, TP. HCM",,,,no,yes,yes,10.000 -50.000,6.7,7.1,6.8,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - Trần Bình Trọng,10.759744,106.680207,"194 Trần Bình Trọng, P. 3, Quận 5, TP. HCM",,,,no,yes,yes,10.000 -50.000,8.1,7.4,6.7,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - 51 Đường D5,10.8062695,106.7148045,"51 Đường D5, P. 25, Quận Bình Thạnh, TP. HCM",,,,no,yes,yes,10.000 -50.000,6.5,6.4,7.2,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - Phan Văn Trị,10.833689,106.670063,"672 A27 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",,,,yes,no,no,20.000 -50.000,8.0,7.7,7.8,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - 38 Trần Hưng Đạo,10.766921,106.694164,"38 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,,,no,no,no,10.000 -50.000,7.8,7.8,7.5,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - Cao Thắng,10.770132,106.681956,"45B Cao Thắng, P. 3, Quận 3, TP. HCM",,,,no,no,no,20.000 -50.000,7.5,7.1,7.7,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - Lạc Long Quân,10.7718,106.646093,"532 Lạc Long Quân, P. 5, Quận 11, TP. HCM",,,,no,yes,yes,10.000 -50.000,9.5,9.5,9.3,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - Trần Cao Vân,10.783166,106.696276,"42 Trần Cao Vân, P. 6, Quận 3, TP. HCM",,,,yes,no,yes,10.000 -50.000,8.0,7.8,8.3,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - Lê Trọng Tấn,10.807851,106.62076,"346 Lê Trọng Tấn, P. Tây Thạnh, Quận Tân Phú, TP. HCM",,,,no,no,no,20.000 -35.000,8.0,7.0,7.0,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - Hoàng Diệu,10.762367,106.7026,"229 Hoàng Diệu, P. 8, Quận 4, TP. HCM",,,,no,no,no,10.000 -50.000,8.5,8.0,8.6,3.6,0.0
313,Sữa Chua Trân Châu Hạ Long - Trường Chinh,10.801699,106.636821,"559 Trường Chinh, P. 14, Quận Tân Bình, TP. HCM",,,,no,no,no,20.000 -35.000,7.5,6.8,7.7,3.6,0.0
314,Bún Đậu Tiên Tiên,10.8358851,106.664747,"206 Thống Nhất, P. 10, Quận Gò Vấp, TP. HCM",,,,no,no,yes,25.000 -50.000,6.4,6.5,6.3,3.0,0.0
315,Bánh Bao Thơm Ngon - Lê Lợi,10.820502,106.686687,"58 Lê Lợi, P. 4, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,14.000 -16.000,9.0,8.8,7.4,4.4,0.0
316,"Cafe 273 - Cafe, Matcha & Cacao",10.8496634,106.6508519,"273 Phạm Văn Chiêu, P. 14, Quận Gò Vấp, TP. HCM",,,,no,no,no,39.000 -179.000,9.9,9.4,8.8,4.1,0.0
317,Nhà Hàng Thoáng Việt - Quang Trung,10.835515,106.662665,"1 Quang Trung, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,50.000 -350.000,8.0,7.8,8.4,4.3,0.0
318,Khoảng Lặng Coffee,10.836646,106.67627,"E10C An Nhơn, P. 17, Quận Gò Vấp, TP. HCM",,,,no,no,yes,20.000 -55.000,6.5,6.3,7.9,3.8,0.0
319,Trà Sữa Kỳ Sơn,10.839693,106.667045,"368/10B Nguyễn Văn Lượng, P. 16, Quận Gò Vấp, TP. HCM",,,,no,no,no,25.000 -35.000,9.8,9.7,9.3,4.9,0.0
320,Bún Bò Chả Ghẹ 7 Ghiền - Bún Bò - Lê Văn Thọ,10.839557,106.657413,"111 Lê Văn Thọ, P. 8, Quận Gò Vấp, TP. HCM",,,,no,no,no,30.000 -380.000,7.9,8.2,7.8,4.0,0.0
321,Xì Trum Quán - Lê Thị Hồng,10.834191,106.678625,"40/72 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,8.000 -25.000,7.5,7.3,7.3,4.4,0.0
322,Buffet Hải Sản Tươi Sống Những Chàng Trai,10.835875,106.635576,"233 Phan Huy Ích, P. 14, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,159.000 -199.000,0.0,0.0,0.0,2.0,0.0
323,Nem Nướng À Ùm,10.8487916,106.666988,"862/5 Lê Đức Thọ, P. 15 (Hẻm Giáo Sứ Tân Hưng), Quận Gò Vấp, TP. HCM",,,,no,no,no,5.000 -420.000,9.5,9.4,8.9,4.5,0.0
324,Nhà Hàng Vườn Cau 2 - Nguyễn Thái Sơn,10.8271467,106.6900723999999,"171D Nguyễn Thái Sơn, Quận Gò Vấp, TP. HCM",,,,no,yes,no,200.000 -500.000,0.0,0.0,0.0,2.6,0.0
325,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Phan Văn Trị,10.827105,106.689225,"Tầng 4, Vincom Phan Văn Trị, 12 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",,,,yes,no,no,39.000 -495.000,0.0,0.0,0.0,2.9,0.0
326,Trà Sữa MÉO,10.8153982,106.676394,"221 Bạch Đằng , P. 3, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,15.000 -30.000,7.9,8.4,7.6,4.0,0.0
327,Mukbang - Nhà Hàng Hàn Quốc,10.82167,106.678794,"929 Nguyễn Kiệm, P. 3, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,50.000 -200.000,7.9,8.5,8.5,4.2,0.0
328,Cô Năm - Bánh Tráng Trộn & Sinh Tố - Lê Thị Hồng,10.83546,106.678826,"45 Lê Thị Hồng, P. 7, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,15.000 -15.000,7.7,7.0,6.4,2.9,0.0
329,Trạm Cơm Gà & Bánh Mì 24H - Gò Vấp,10.8436412,106.6570219,"237 Lê Văn Thọ, P. 8, Quận Gò Vấp, TP. HCM",,,,no,no,no,,9.6,9.7,9.7,4.8,0.0
330,Phở Quê Hương,10.833285,106.670809,"1223/4 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",,,,no,no,no,30.000 -44.000,6.9,6.6,6.6,3.4,0.0
331,Mì Vịt Tiềm Chí Phát - Nguyễn Văn Nghi,10.8264392,106.680368,"402 Nguyễn Văn Nghi, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,30.000 -150.000,6.5,0.0,0.0,2.7,0.0
332,Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Thống Nhất,10.8382725,106.665215,"300 Thống Nhất, ( Đối Diện 245 Thống Nhất ) P. 11, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,25.000 -35.000,0.0,6.1,0.0,3.0,0.0
332,Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Đường Số 1A,10.747705,106.612655,"266 Đường Số 1A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",,,,no,no,no,25.000 -70.000,7.7,7.7,7.7,3.0,0.0
332,Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Đường Số 47,10.7570808,106.7023511,"8 Đường Số 47, P. 4, Quận 4, TP. HCM",,,,no,no,yes,25.000 -35.000,8.4,8.6,8.2,3.0,0.0
332,Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Lý Thường Kiệt,10.774949,106.656496,"281/26 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",,,,no,no,no,25.000 -35.000,0.0,0.0,0.0,3.0,0.0
332,Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Tân Kỳ Tân Quý,10.802379,106.627143,"280 Tân Kỳ Tân Quý, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",,,,no,no,no,25.000 -35.000,10.0,10.0,9.0,3.0,0.0
332,Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Đường Số 27,10.743023,106.710945,"12 Đường Số 27, P. Tân Quy, Quận 7, TP. HCM",,,,no,no,no,25.000 -35.000,7.0,0.0,0.0,3.0,0.0
332,Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Vườn Chuối,10.772988,106.683543,"46/2/8 Vườn Chuối, P. 4, Quận 3, TP. HCM",,,,no,no,no,25.000 -35.000,0.0,0.0,0.0,3.0,0.0
332,Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Ngô Thị Thu Minh,10.797479,106.662511,"100 Ngô Thị Thu Minh, P. 2, Quận Tân Bình, TP. HCM",,,,no,no,no,25.000 -35.000,0.0,0.0,0.0,3.0,0.0
333,Đất Sài Gòn - Cafe Ngắm Máy Bay,10.830502961352,106.669008359313,"389/24 Quang Trung, P. 10, Quận Gò Vấp, TP. HCM",,,,no,no,yes,25.000 -40.000,7.7,7.8,8.1,4.1,0.0
334,Minh Khoa Café Phim,10.832874,106.6341376,"256/53 Phan Huy Ích, P. 12, Quận Gò Vấp, TP. HCM",,,,no,no,yes,15.000 -35.000,8.4,8.3,8.4,3.9,0.0
335,Sữa Chua Tin Tin - Shop Online,10.833144,106.683736,"2 Đường Số 20, Dương Quảng Hàm, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,15.000 -19.000,7.6,7.3,6.9,4.2,0.0
336,Món Ngon Gia Lai,10.838664,106.67361,"222 Nguyễn Văn Lượng, P. 17, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,10.000 -45.000,6.9,6.4,6.6,3.1,0.0
337,Bánh Canh Trảng Bàng Cô Ba - Lê Đức Thọ,10.844527,106.67527,"514/32/10 Lê Đức Thọ, P. 17, Quận Gò Vấp, TP. HCM",,,,no,no,no,30.000 -50.000,7.1,6.9,7.1,3.1,0.0
338,Dalatown - Bánh Tráng Nướng & Bánh Căn Đà Lạt,10.8516679,106.6561878,"448 Lê Văn Thọ, P. 16, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,8.000 -27.000,9.5,9.3,9.1,4.8,0.0
339,Style - Quán Nướng Ngói,10.831214,106.686805,"Chung Cư K26, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,10.000 -55.000,7.5,6.9,7.1,3.3,0.0
340,Bún Đậu Mẹt 128,10.815802,106.683034,"128 Phạm Văn Đồng, P. 3, Quận Gò Vấp, TP. HCM",,,,no,no,no,25.000 -100.000,0.0,0.0,0.0,2.7,0.0
341,Cuốn Việt - Coopmart Quang Trung,10.834566,106.661537,"Tầng Trệt Coopmart Quang Trung, 304A Quang Trung, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,yes,40.000 -165.000,6.1,6.0,6.5,3.6,0.0
342,Bánh Tráng Nướng - Lê Lợi,10.8207609,106.686002,"30 Lê Lợi, P. 4, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,10.000 -17.000,7.8,7.2,6.9,4.2,0.0
343,Tre Vàng - Quán Nhậu Sân Vườn,10.8529369,106.6560458999999,"538 Lê Văn Thọ, P. 13, Quận Gò Vấp, TP. HCM",,,,no,no,no,40.000 -200.000,7.6,6.9,6.6,4.0,0.0
344,Hải Sản Tươi 11 - Đường Số 11,10.8406831,106.6681381,"107/50 Đường 11, P.11, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,20.000 -80.000,10.0,9.9,9.5,4.2,0.0
345,K Quán 2 - Kem Chuối & Yaourt Bịch,10.848264,106.677547,"511/20 Đường Số 5, P. 17, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,5.000 -5.000,9.5,9.3,9.1,4.7,0.0
346,Cửa Hàng Thực Phẩm 107 - Đường Số 11,10.8405883,106.6680952,"107/50A Đường Số 11, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,no,10.000 -500.000,9.9,9.8,9.5,4.7,0.0
347,Cô Tím - Bún Mắm & Lẩu Mắm,10.8473656,106.6647373,"502/22 Thống Nhất, P. 16, Quận Gò Vấp, TP. HCM",,,,no,no,no,35.000 -600.000,8.3,8.1,7.9,4.5,0.0
348,Bún Chả & Nem Cua Bể Hà Nội - Phan Văn Trị,10.835349,106.664655,"177 Thống Nhất, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,no,10.000 -30.000,7.4,7.0,7.0,3.8,0.0
349,B2 Coffee - Shop Online,10.8313296,106.6637609,"30/4 Thống Nhất, P. 10, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,30.000 -60.000,9.4,9.3,9.4,4.9,0.0
350,LitEatin' - Bánh Mì Hotdog - Nguyên Hồng,10.8187101,106.6904851,"96 Nguyên Hồng, P. 1, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,27.000 -35.000,8.9,8.7,7.0,4.0,0.0
351,Quán Ốc Trần Đào,10.8173997,106.6786399999999,"891/79 Nguyễn Kiệm, Quận Gò Vấp, TP. HCM",,,,no,no,no,25.000 -50.000,6.3,6.2,6.4,3.5,0.0
352,Quán Lươn Củ Nghệ,10.844697,106.665734,"440/44A Thống Nhất, P. 16, Quận Gò Vấp, TP. HCM",,,,no,no,yes,25.000 -35.000,7.9,7.9,6.5,3.4,0.0
353,Ẩm Thực Thành Huế - Cây Trâm,10.843175,106.6516739,"287 Cây Trâm, Quận Gò Vấp, TP. HCM",,,,no,yes,no,30.000 -90.000,7.2,6.9,6.9,2.9,0.0
354,A Đạt - Bánh Xèo Rau Rừng - Không Chi Nhánh,10.8147348,106.679353,"1 Phạm Văn Đồng, Quận Gò Vấp, TP. HCM",,,,no,no,no,35.000 -60.000,8.4,7.5,6.5,3.4,0.0
355,Saigon Beer World,10.8176167,106.6862297999999,"212 Phạm Văn Đồng, P. 1, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,35.000 -1.450.000,8.4,8.5,9.3,4.6,0.0
356,Gà Nướng Tấn Phát,10.845355,106.642187,"61 Phạm Văn Chiêu, P. 14, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,15.000 -120.000,9.3,9.3,9.3,2.5,0.0
357,Nhà Hàng Đùi Cừu Nướng - Tân Sơn,10.836888755881,106.646089553833,"395/2 Tân Sơn, Quận Gò Vấp, TP. HCM",,,,no,no,yes,50.000 -500.000,6.6,6.0,0.0,2.6,0.0
358,Triệu Vy - Bún Đậu Mắm Tôm,10.826347,106.692322,"17 Dương Quảng Hàm. P. 5, Quận Gò Vấp, TP. HCM",,,,no,no,yes,17.000 -50.000,6.9,7.3,6.4,3.3,0.0
359,Đốm - Milk Tea & Coffee,10.8308048,106.67873,"618 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -50.000,8.5,8.2,7.8,4.3,0.0
360,Kap Kap - Ẩm Thực Hoa & Cafe,10.825788,106.69008,"368 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,15.000 -220.000,0.0,0.0,6.1,3.1,0.0
361,Alô Cú Đêm - Ăn Đêm Online,10.830626,106.679407,"590/2/10 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,13.000 -48.000,7.0,7.3,0.0,3.4,0.0
362,Mì Cay & Cơm Chảo - Gia Hân Hân,10.837456,106.655664,"36 Đường 18, P. 8, Quận Gò Vấp, TP. HCM",,,,no,no,yes,20.000 -65.000,8.3,7.4,7.6,3.6,0.0
363,Phở Ngọc - Đường Số 3,10.847696,106.651523,"201 Đường Số 3, P. 9, Quận Gò Vấp, TP. HCM",,,,no,no,yes,20.000 -40.000,8.4,7.1,7.6,3.3,0.0
363,Phở Ngọc - Đường Số 3,10.8452719,106.6485638,"201 Đường Số 3, P. 9, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -40.000,0.0,0.0,0.0,3.3,0.0
364,"Bistro 68 - Steak, Spaghetti & Salad",10.835523,106.677246,"212/40 Nguyễn Oanh, P. 17, Quận Gò Vấp, TP. HCM",,,,no,no,no,25.000 -129.000,8.3,8.4,7.6,3.6,0.0
365,Đạt Lý - Bánh Bột Lọc,10.836685,106.664978,"77 Thông Nhất, P. 10, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,3.000 -5.000,6.8,6.5,6.6,3.4,0.0
366,à cà phê bánh mì,10.835221,106.684802,"205 Phạm Huy Thông, P. 6, Quận Gò Vấp, TP. HCM",,,,yes,no,no,18.000 -35.000,7.1,7.2,6.7,4.0,0.0
367,Xôi Ghẹ Chính Gốc - Gò Vấp,10.843915,106.6572026,"250 Lê Văn Thọ, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,no,,10.0,10.0,10.0,5.0,0.0
368,King Beef BBQ,10.8208039238853,106.6833099345321,"16 Phạm Ngũ Lão, P. 4, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,15.000 -100.000,9.3,9.3,9.2,3.7,0.0
369,Ăn Vặt Dasala - Món Ngon Độc Lạ - Quang Trung,10.8379702,106.6606819,"656/61/18 Quang Trung, P. 11, Quận Gò Vấp, TP. HCM",,,,yes,yes,no,35.000 -35.000,7.3,7.9,7.8,4.5,0.0
370,Meet & More - Trà Sữa Hàn Quốc - Lê Đức Thọ,10.8358155,106.6812747,"164 Lê Đức Thọ, P. 6, Quận Gò Vấp, TP. HCM",,,,no,no,yes,18.000 -40.000,6.3,6.7,7.3,3.0,0.0
370,Meet & More - Trà Sữa Hàn Quốc - Đường D2,10.80257,106.715727,"40 Đường D2, P. 25, Quận Bình Thạnh, TP. HCM",,,,no,no,yes,18.000 -40.000,7.5,8.0,8.5,3.0,0.0
370,Meet & More - Trà Sữa Hàn Quốc - Nguyễn Oanh,10.8468834,106.6767097,"Tầng Trệt Lô A, Chung Cư An Lộc, Nguyễn Oanh, P. 17, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,25.000 -51.000,7.3,7.3,7.6,3.0,0.0
370,Meet & More - Trà Sữa Hàn Quốc - Nguyễn Kiệm,10.82392,106.679171,"928 Nguyễn Kiệm, P. 3, Quận Gò Vấp, TP. HCM",,,,no,no,yes,15.000 -35.000,8.2,8.2,8.4,3.0,0.0
370,Meet & More - Trà Sữa Hàn Quốc - Hiệp Bình,10.843834,106.730567,"123 Hiệp Bình, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",,,,no,no,yes,10.000 -40.000,10.0,10.0,10.0,3.0,0.0
371,Miss Kim - Mực Sạch Rim,10.8351675,106.6840669000001,"566/137/6 Dương Quảng Hàm, P. 5, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,40.000 -160.000,7.1,6.4,6.2,3.1,0.0
372,MILANO COFFEE Premium - Phan Văn Trị,10.8307386,106.6795023,"590/2 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,yes,19.000 -45.000,7.1,6.6,6.5,3.0,0.0
372,MILANO COFFEE Premium - Cây Trâm,10.8427261,106.6538576,"186 Cây Trâm, P. 8, Quận Gò Vấp, TP. HCM",,,,no,no,yes,19.000 -45.000,6.1,6.1,6.3,3.0,0.0
372,,,,,,,,yes,yes,yes,,0.0,0.0,0.0,3.0,0.0
373,Chè Khúc Bạch Thu Oanh - Shop Online,10.838525,106.660833,"656/68/69 Quang Trung, P. 11, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,20.000 -33.000,9.3,8.5,7.1,4.6,0.0
374,Bột Chiên 36 - Đường Số 7,10.813445,106.68135,"36 Đường Số 7, P. 3, Quận Gò Vấp, TP. HCM",,,,no,no,no,12.000 -18.000,7.5,7.2,6.3,3.7,0.0
375,"Bếp Mẹ Shin Will - Chân Gà Sốt Thái Cay 5 Cấp Độ Và Trà Sữa, Ăn Vặt",10.833617,106.686754,"102/5 Đường Số 20, P. 5, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,10.000 -100.000,9.8,9.4,9.5,4.7,0.0
376,Đồng Hương Quán,10.8178567633343,106.6862549632788,"199 Phạm Văn Đồng, P. 4, Quận Gò Vấp, TP. HCM",,,,no,no,no,10.000 -120.000,7.4,7.6,7.7,3.3,0.0
377,Coconino - Tea & Cheese - Lê Văn Thọ,10.84944,106.65646,"469 Lê Văn Thọ, P. 9, Quận Gò Vấp, TP. HCM",,,,no,no,no,7.000 -37.000,8.2,8.3,7.6,3.8,0.0
378,Trà Sữa Joah - Nguyễn Văn Nghi,10.82457,106.68621,"198 Nguyễn Văn Nghi, P.7, Quận Gò Vấp, TP. HCM",,,,no,no,no,15.000 -30.000,7.6,8.2,6.7,3.6,0.0
379,Royal Tea Viet Nam By HongKong - 5 Quang Trung,10.835622,106.661161,"5 (số cũ 643) Quang Trung, P. 11, Quận Gò Vấp, TP. HCM",,,,yes,no,yes,35.000 -55.000,6.3,6.5,6.1,2.9,0.0
380,Bánh Canh Cua Tư Ù - Lê Quang Định,10.820819,106.689142,"676 Lê Quang Định, P. 1, Quận Gò Vấp, TP. HCM",,,,no,no,no,15.000 -25.000,6.0,0.0,0.0,3.2,0.0
381,Phở Cô Lệ - Đường Số 1,10.845489,106.662565,"69 Đường Số 1, P.11, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -55.000,7.7,7.0,7.4,3.4,0.0
382,ĂN VẶT TY TY SHOP,10.8518207,106.6565096,"44/3 An Hội, P. 13, Quận Gò Vấp, TP. HCM",,,,no,no,no,10.000 -100.000,9.9,9.9,9.5,4.8,0.0
383,Mì Cay Singa,10.8276416,106.6871191,"699 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",,,,no,no,yes,39.000 -49.000,0.0,0.0,0.0,2.1,0.0
384,Đồng Xanh Cafe - Lê Đức Thọ,10.8529397,106.659399,"1053 Lê Đức Thọ, P.13, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -55.000,6.8,6.7,8.5,4.0,0.0
385,The Valentine - Tiệc Cưới,10.833206,106.671029,"18 Phan Văn Trị, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,2.000.000 -5.500.000,7.5,7.3,7.6,3.5,0.0
386,Vuvuzela Beer Club - Lotte Mart Gò Vấp,10.838413,106.670952,"18 Phan Văn Trị - Nguyễn Văn Lượng, P. 10, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,200.000 -300.000,7.2,7.3,6.6,3.4,0.0
387,MILKEY - Lê Văn Thọ,10.84567,106.65569,"319/39 Lê Văn Thọ, P. 9, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,5.000 -25.000,8.9,8.5,8.5,3.9,0.0
388,Bún Bò Vương - Lê Thị Hồng,10.833057,106.677765,"42 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -35.000,6.4,6.1,6.3,3.4,0.0
388,Bún Bò Vương - Quang Trung,10.8383776,106.6593258,"656/45 Quang Trung, P. 11, Quận Gò Vấp, TP. HCM",,,,no,no,no,20.000 -35.000,7.7,6.1,6.2,3.4,0.0
388,Bún Bò Vương - Thống Nhất,10.85103,106.665106,"674 Thống Nhất, P. 15, Quận Gò Vấp, TP. HCM",,,,no,no,no,22.000 -45.000,8.6,7.9,7.4,3.4,0.0
389,Bếp Nhà Bi - Bún Bò Cung Đình,10.848927,106.652001,"176 Đường Số 3, P. 9, Quận Gò Vấp, TP. HCM",,,,yes,yes,no,25.000 -50.000,7.4,7.5,6.6,4.1,0.0
390,Hải Sản 68 - Quán Nhậu Gò Vấp,10.832898,106.672098,"18A Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",,,,yes,yes,yes,50.000 -300.000,8.3,8.7,9.3,4.3,0.0
391,Dạ Khúc Cafe,10.8538872399859,106.6513865813613,"32/100 Đường 59, P. 14, Quận Gò Vấp, TP. HCM",,,,no,yes,yes,25.000 -55.000,7.1,7.2,7.9,3.3,0.0
392,Hạt Dẻ Gò Vấp,10.830671,106.681233,"29/7/22 Lê Đức Thọ, P. 7, Quận Gò Vấp, TP. HCM",,,,yes,no,no,25.000 -500.000,7.9,7.9,7.3,3.8,0.0
393,Mì Quảng 3 Anh Em - Pasteur,10.769942,106.702877,"20 Pasteur, P. Nguyễn Thái Bình, Quận 1, TP. HCM",,,,yes,no,yes,25.000 -66.000,6.5,6.7,6.3,3.2,0.0
393,Mì Quảng 3 Anh Em - Nguyễn Thị Tần,10.746965,106.685716,"90 Nguyễn Thị Tần, P. 2, Quận 8, TP. HCM",,,,no,no,no,20.000 -50.000,6.8,7.0,6.8,3.2,0.0
